Date, Open, High, Low, Close, Volume,Name
6/27/2023,42327,42327,39809,40073,1117103,ANG
6/26/2023,42300,42462,41511,41731,1175697,ANG
6/23/2023,41670,43093,41632,42566,1465272,ANG
6/22/2023,42315,42315,41339,41492,1485111,ANG
6/21/2023,42351,43015,42068,42389,1829890,ANG
6/20/2023,45300,45300,42466,42776,1553480,ANG
6/19/2023,44786,45717,44516,45421,1437638,ANG
6/15/2023,44333,45505,43126,45040,8330988,ANG
6/14/2023,44888,45824,44883,45180,1835255,ANG
6/13/2023,46300,46566,45168,45299,1616633,ANG
6/12/2023,45581,46101,44944,45031,1243657,ANG
6/9/2023,46502,46506,45110,45515,1037805,ANG
6/8/2023,47299,47299,45672,46390,1669514,ANG
6/7/2023,47201,48744,46985,48007,1633375,ANG
6/6/2023,47773,48109,46907,47214,1226858,ANG
6/5/2023,47900,48048,47075,47748,1262991,ANG
6/2/2023,49100,49705,48200,48500,1513098,ANG
6/1/2023,48444,48994,47731,48994,1252180,ANG
5/31/2023,46730,48462,46388,48290,3195932,ANG
5/30/2023,46480,47904,45913,46866,1552165,ANG
5/29/2023,46201,47095,45925,46487,547132,ANG
5/26/2023,46491,47485,46085,46085,1082776,ANG
5/25/2023,45869,46849,45580,46431,1161678,ANG
5/24/2023,47000,47091,45770,46099,2637577,ANG
5/23/2023,46900,47085,45591,46344,2177080,ANG
5/22/2023,46873,47525,46857,47378,1519206,ANG
5/19/2023,47070,47777,46439,47066,1655534,ANG
5/18/2023,47450,47984,46127,46875,1204782,ANG
5/17/2023,47650,48384,47413,48135,1072113,ANG
5/16/2023,48820,48846,47700,47755,1658909,ANG
5/15/2023,48811,49517,48447,48978,3238444,ANG
5/12/2023,50731,51460,46962,49126,3647974,ANG
5/11/2023,52000,52403,50946,51267,1406843,ANG
5/10/2023,52691,53148,51237,51975,2660430,ANG
5/9/2023,52595,52595,51532,52211,1274111,ANG
5/8/2023,52938,53997,52352,52440,1463287,ANG
5/5/2023,53800,54491,51218,51950,3126670,ANG
5/4/2023,50899,55688,50806,54900,4315016,ANG
5/3/2023,50225,50800,49613,50800,2222725,ANG
5/2/2023,49100,50041,48215,50041,1892370,ANG
4/28/2023,48950,49449,48244,48941,2634074,ANG
4/26/2023,49560,50316,48974,49815,1090415,ANG
4/25/2023,48904,49290,48546,49187,1848246,ANG
4/24/2023,47841,49321,47413,49051,1618271,ANG
4/21/2023,47511,48749,47238,47922,1719730,ANG
4/20/2023,47500,48701,47400,48157,1628720,ANG
4/19/2023,48750,49203,46703,47462,5102956,ANG
4/18/2023,49300,50195,48748,49977,2646067,ANG
4/17/2023,49800,50788,49297,49407,1896592,ANG
4/14/2023,50866,51100,48677,49189,2638771,ANG
4/13/2023,50040,51233,49907,50668,2962708,ANG
4/12/2023,49970,51138,49418,49892,3074779,ANG
4/11/2023,48800,50185,48700,49928,1949436,ANG
4/6/2023,48050,48620,47712,48620,1661895,ANG
4/5/2023,45780,47952,45539,47760,3371175,ANG
4/4/2023,43920,45619,43415,45444,2314787,ANG
4/3/2023,42925,43855,42468,43785,1771684,ANG
3/31/2023,43110,43656,42653,43140,2072161,ANG
3/30/2023,42050,44849,41738,42969,3815925,ANG
3/29/2023,41740,42000,41089,41671,1424245,ANG
3/28/2023,40349,41923,40341,41660,2510609,ANG
3/27/2023,40095,40734,39701,40452,2317921,ANG
3/24/2023,39550,40731,39115,40270,2201927,ANG
3/23/2023,39500,40000,38534,39695,2844209,ANG
3/22/2023,38747,39140,38000,39140,2524272,ANG
3/20/2023,37900,40200,37900,38937,3757244,ANG
3/17/2023,35750,37460,35426,37442,9434956,ANG
3/16/2023,35950,36672,34801,35271,6794195,ANG
3/15/2023,35248,37388,34029,36450,3024632,ANG
3/14/2023,35580,36491,34495,35218,3299061,ANG
3/13/2023,32810,36269,32757,35867,4611575,ANG
3/10/2023,30911,32930,30911,32629,2184463,ANG
3/9/2023,31795,31880,31073,31757,1184709,ANG
3/8/2023,31261,32029,31020,31895,1083884,ANG
3/7/2023,31938,31938,31500,31545,1294265,ANG
3/6/2023,32100,32131,31600,32025,1059994,ANG
3/3/2023,31360,32145,31324,32000,1178863,ANG
3/2/2023,31100,31549,30695,31251,1687136,ANG
3/1/2023,30911,31539,30644,31149,847620,ANG
2/28/2023,30989,31008,30387,31008,1761859,ANG
2/27/2023,30700,30940,30368,30794,990401,ANG
2/24/2023,31000,31391,30487,30679,1073950,ANG
2/23/2023,30853,31567,29583,31351,2345858,ANG
2/22/2023,33500,33500,30445,30851,1493221,ANG
2/21/2023,33698,33698,32700,33201,1377379,ANG
2/20/2023,33069,33514,32890,33357,419018,ANG
2/17/2023,33100,33100,32520,32766,1141260,ANG
2/16/2023,32969,33408,32848,33143,1063564,ANG
2/15/2023,35236,35236,32656,33185,2078173,ANG
2/14/2023,35361,35692,34800,35019,1472320,ANG
2/13/2023,35427,35427,34759,35267,1296800,ANG
2/10/2023,35600,35742,34902,35266,1736054,ANG
2/9/2023,36075,36337,35677,36030,1189049,ANG
2/8/2023,36549,36549,35640,36075,838530,ANG
2/7/2023,35485,36433,35048,36000,1870277,ANG
2/6/2023,35500,35649,35004,35463,1361580,ANG
2/3/2023,36380,36510,35500,36150,1383642,ANG
